eating_candy,cheerfulness,agitation,concentration,rumination,self_worth
0.000764818,-0.010026541,0.007774523,-0.015414479,0.02687195,-0.006327311
0.000761849,-0.010007861,0.007758704,-0.015384704,0.026813915,-0.006319377
0.000758881,-0.00998918,0.007742886,-0.015354929,0.02675588,-0.006311443
0.000755912,-0.009970499,0.007727067,-0.015325155,0.026697845,-0.006303508
0.000752943,-0.009951819,0.007711249,-0.01529538,0.02663981,-0.006295574
0.000749975,-0.009933138,0.00769543,-0.015265605,0.026581775,-0.006287639
0.000747006,-0.009914457,0.007679612,-0.015235831,0.02652374,-0.006279705
0.000744037,-0.009895777,0.007663793,-0.015206056,0.026465705,-0.00627177
0.000741069,-0.009877096,0.007647975,-0.015176282,0.02640767,-0.006263836
0.0007381,-0.009858415,0.007632156,-0.015146507,0.026349635,-0.006255901
0.000735132,-0.009839735,0.007616338,-0.015116732,0.0262916,-0.006247967
0.000732163,-0.009821054,0.007600519,-0.015086958,0.026233565,-0.006240033
0.000729194,-0.009802373,0.007584701,-0.015057183,0.02617553,-0.006232098
0.000726226,-0.009783693,0.007568882,-0.015027408,0.026117495,-0.006224164
0.000723257,-0.009765012,0.007553064,-0.014997634,0.02605946,-0.006216229
0.000720288,-0.009746331,0.007537245,-0.014967859,0.026001425,-0.006208295
0.00071732,-0.009727651,0.007521427,-0.014938084,0.02594339,-0.00620036
0.000714351,-0.00970897,0.007505608,-0.01490831,0.025885355,-0.006192426
0.000711382,-0.009690289,0.00748979,-0.014878535,0.02582732,-0.006184492
0.000708414,-0.009671609,0.007473971,-0.014848761,0.025769285,-0.006176557
0.000705445,-0.009652928,0.007458153,-0.014818986,0.02571125,-0.006168623
0.000702476,-0.009634247,0.007442334,-0.014789211,0.025653215,-0.006160688
0.000699508,-0.009615567,0.007426516,-0.014759437,0.02559518,-0.006152754
0.000696539,-0.009596886,0.007410697,-0.014729662,0.025537145,-0.006144819
0.00069357,-0.009578205,0.007394879,-0.014699887,0.02547911,-0.006136885
0.000690602,-0.009559525,0.00737906,-0.014670113,0.025421075,-0.006128951
0.000687633,-0.009540844,0.007363242,-0.014640338,0.02536304,-0.006121016
0.000684664,-0.009522163,0.007347423,-0.014610564,0.025305005,-0.006113082
0.000681696,-0.009503482,0.007331605,-0.014580789,0.02524697,-0.006105147
0.000678727,-0.009484802,0.007315786,-0.014551014,0.025188935,-0.006097213
0.000675758,-0.009466121,0.007299968,-0.01452124,0.0251309,-0.006089278
0.00067279,-0.00944744,0.007284149,-0.014491465,0.025072865,-0.006081344
0.000669821,-0.00942876,0.007268331,-0.01446169,0.02501483,-0.00607341
0.000666852,-0.009410079,0.007252512,-0.014431916,0.024956795,-0.006065475
0.000663884,-0.009391398,0.007236693,-0.014402141,0.02489876,-0.006057541
0.000660915,-0.009372718,0.007220875,-0.014372367,0.024840725,-0.006049606
0.000657946,-0.009354037,0.007205056,-0.014342592,0.02478269,-0.006041672
0.000654978,-0.009335356,0.007189238,-0.014312817,0.024724655,-0.006033737
0.000652009,-0.009316676,0.007173419,-0.014283043,0.02466662,-0.006025803
0.00064904,-0.009297995,0.007157601,-0.014253268,0.024608585,-0.006017869
0.000646072,-0.009279314,0.007141782,-0.014223493,0.02455055,-0.006009934
0.000643103,-0.009260634,0.007125964,-0.014193719,0.024492515,-0.006002
0.000640134,-0.009241953,0.007110145,-0.014163944,0.02443448,-0.005994065
0.000637166,-0.009223272,0.007094327,-0.014134169,0.024376445,-0.005986131
0.000634197,-0.009204592,0.007078508,-0.014104395,0.02431841,-0.005978196
0.000631228,-0.009185911,0.00706269,-0.01407462,0.024260375,-0.005970262
0.00062826,-0.00916723,0.007046871,-0.014044846,0.02420234,-0.005962327
0.000625291,-0.00914855,0.007031053,-0.014015071,0.024144305,-0.005954393
0.000622323,-0.009129869,0.007015234,-0.013985296,0.02408627,-0.005946459
0.000619354,-0.009111188,0.006999416,-0.013955522,0.024028235,-0.005938524
0.000616385,-0.009092508,0.006983597,-0.013925747,0.0239702,-0.00593059
0.000613417,-0.009073827,0.006967779,-0.013895972,0.023912165,-0.005922655
0.000610448,-0.009055146,0.00695196,-0.013866198,0.02385413,-0.005914721
0.000607479,-0.009036466,0.006936142,-0.013836423,0.023796095,-0.005906786
0.000604511,-0.009017785,0.006920323,-0.013806649,0.02373806,-0.005898852
0.000601542,-0.008999104,0.006904505,-0.013776874,0.023680025,-0.005890918
0.000598573,-0.008980424,0.006888686,-0.013747099,0.02362199,-0.005882983
0.000595605,-0.008961743,0.006872868,-0.013717325,0.023563955,-0.005875049
0.000592636,-0.008943062,0.006857049,-0.01368755,0.02350592,-0.005867114
0.000589667,-0.008924382,0.006841231,-0.013657775,0.023447885,-0.00585918
0.000586699,-0.008905701,0.006825412,-0.013628001,0.02338985,-0.005851245
0.00058373,-0.00888702,0.006809594,-0.013598226,0.023331815,-0.005843311
0.000580761,-0.00886834,0.006793775,-0.013568452,0.02327378,-0.005835377
0.000577793,-0.008849659,0.006777957,-0.013538677,0.023215745,-0.005827442
0.000574824,-0.008830978,0.006762138,-0.013508902,0.02315771,-0.005819508
0.000571855,-0.008812297,0.00674632,-0.013479128,0.023099675,-0.005811573
0.000568887,-0.008793617,0.006730501,-0.013449353,0.02304164,-0.005803639
0.000565918,-0.008774936,0.006714683,-0.013419578,0.022983605,-0.005795704
0.000562949,-0.008756255,0.006698864,-0.013389804,0.02292557,-0.00578777
0.000559981,-0.008737575,0.006683046,-0.013360029,0.022867535,-0.005779836
0.000557012,-0.008718894,0.006667227,-0.013330254,0.0228095,-0.005771901
0.000554043,-0.008700213,0.006651409,-0.01330048,0.022751465,-0.005763967
0.000551075,-0.008681533,0.00663559,-0.013270705,0.02269343,-0.005756032
0.000548106,-0.008662852,0.006619772,-0.013240931,0.022635395,-0.005748098
0.000545137,-0.008644171,0.006603953,-0.013211156,0.02257736,-0.005740163
0.000542169,-0.008625491,0.006588135,-0.013181381,0.022519325,-0.005732229
0.0005392,-0.00860681,0.006572316,-0.013151607,0.02246129,-0.005724295
0.000536231,-0.008588129,0.006556498,-0.013121832,0.022403255,-0.00571636
0.000533263,-0.008569449,0.006540679,-0.013092057,0.02234522,-0.005708426
0.000530294,-0.008550768,0.006524861,-0.013062283,0.022287185,-0.005700491
0.000527325,-0.008532087,0.006509042,-0.013032508,0.02222915,-0.005692557
0.000524357,-0.008513407,0.006493224,-0.013002734,0.022171115,-0.005684622
0.000521388,-0.008494726,0.006477405,-0.012972959,0.02211308,-0.005676688
0.00051842,-0.008476045,0.006461587,-0.012943184,0.022055045,-0.005668753
0.000515451,-0.008457365,0.006445768,-0.01291341,0.02199701,-0.005660819
0.000512482,-0.008438684,0.00642995,-0.012883635,0.021938975,-0.005652885
0.000509514,-0.008420003,0.006414131,-0.01285386,0.02188094,-0.00564495
0.000506545,-0.008401323,0.006398312,-0.012824086,0.021822904,-0.005637016
0.000503576,-0.008382642,0.006382494,-0.012794311,0.021764869,-0.005629081
0.000500608,-0.008363961,0.006366675,-0.012764537,0.021706834,-0.005621147
0.000497639,-0.008345281,0.006350857,-0.012734762,0.021648799,-0.005613212
0.00049467,-0.0083266,0.006335038,-0.012704987,0.021590764,-0.005605278
0.000491702,-0.008307919,0.00631922,-0.012675213,0.021532729,-0.005597344
0.000488733,-0.008289239,0.006303401,-0.012645438,0.021474694,-0.005589409
0.000485764,-0.008270558,0.006287583,-0.012615663,0.021416659,-0.005581475
0.000482796,-0.008251877,0.006271764,-0.012585889,0.021358624,-0.00557354
0.000479827,-0.008233197,0.006255946,-0.012556114,0.021300589,-0.005565606
0.000476858,-0.008214516,0.006240127,-0.01252634,0.021242554,-0.005557671
0.00047389,-0.008195835,0.006224309,-0.012496565,0.021184519,-0.005549737
0.000470921,-0.008177154,0.00620849,-0.01246679,0.021126484,-0.005541803
0.000467952,-0.008158474,0.006192672,-0.012437016,0.021068449,-0.005533868
0.000464984,-0.008139793,0.006176853,-0.012407241,0.021010414,-0.005525934
0.000462015,-0.008121112,0.006161035,-0.012377466,0.020952379,-0.005517999
0.000459046,-0.008102432,0.006145216,-0.012347692,0.020894344,-0.005510065
0.000456078,-0.008083751,0.006129398,-0.012317917,0.020836309,-0.00550213
0.000453109,-0.00806507,0.006113579,-0.012288142,0.020778274,-0.005494196
0.00045014,-0.00804639,0.006097761,-0.012258368,0.020720239,-0.005486262
0.000447172,-0.008027709,0.006081942,-0.012228593,0.020662204,-0.005478327
0.000444203,-0.008009028,0.006066124,-0.012198819,0.020604169,-0.005470393
0.000441234,-0.007990348,0.006050305,-0.012169044,0.020546134,-0.005462458
0.000438266,-0.007971667,0.006034487,-0.012139269,0.020488099,-0.005454524
0.000435297,-0.007952986,0.006018668,-0.012109495,0.020430064,-0.005446589
0.000432328,-0.007934306,0.00600285,-0.01207972,0.020372029,-0.005438655
0.00042936,-0.007915625,0.005987031,-0.012049945,0.020313994,-0.005430721
0.000426391,-0.007896944,0.005971213,-0.012020171,0.020255959,-0.005422786
0.000423422,-0.007878264,0.005955394,-0.011990396,0.020197924,-0.005414852
0.000420454,-0.007859583,0.005939576,-0.011960622,0.020139889,-0.005406917
0.000417485,-0.007840902,0.005923757,-0.011930847,0.020081854,-0.005398983
0.000414516,-0.007822222,0.005907939,-0.011901072,0.020023819,-0.005391048
0.000411548,-0.007803541,0.00589212,-0.011871298,0.019965784,-0.005383114
0.000408579,-0.00778486,0.005876302,-0.011841523,0.019907749,-0.005375179
0.000405611,-0.00776618,0.005860483,-0.011811748,0.019849714,-0.005367245
0.000402642,-0.007747499,0.005844665,-0.011781974,0.019791679,-0.005359311
0.000399673,-0.007728818,0.005828846,-0.011752199,0.019733644,-0.005351376
0.000396705,-0.007710138,0.005813028,-0.011722425,0.019675609,-0.005343442
0.000393736,-0.007691457,0.005797209,-0.01169265,0.019617574,-0.005335507
0.000390767,-0.007672776,0.005781391,-0.011662875,0.019559539,-0.005327573
0.000387799,-0.007654096,0.005765572,-0.011633101,0.019501504,-0.005319638
0.00038483,-0.007635415,0.005749754,-0.011603326,0.019443469,-0.005311704
0.000381861,-0.007616734,0.005733935,-0.011573551,0.019385434,-0.00530377
0.000378893,-0.007598054,0.005718117,-0.011543777,0.019327399,-0.005295835
0.000375924,-0.007579373,0.005702298,-0.011514002,0.019269364,-0.005287901
0.000372955,-0.007560692,0.00568648,-0.011484227,0.019211329,-0.005279966
0.000369987,-0.007542011,0.005670661,-0.011454453,0.019153294,-0.005272032
0.000367018,-0.007523331,0.005654843,-0.011424678,0.019095259,-0.005264097
0.000364049,-0.00750465,0.005639024,-0.011394904,0.019037224,-0.005256163
0.000361081,-0.007485969,0.005623206,-0.011365129,0.018979189,-0.005248229
0.000358112,-0.007467289,0.005607387,-0.011335354,0.018921154,-0.005240294
0.000355143,-0.007448608,0.005591569,-0.01130558,0.018863119,-0.00523236
0.000352175,-0.007429927,0.00557575,-0.011275805,0.018805084,-0.005224425
0.000349206,-0.007411247,0.005559931,-0.01124603,0.018747049,-0.005216491
0.000346237,-0.007392566,0.005544113,-0.011216256,0.018689014,-0.005208556
0.000343269,-0.007373885,0.005528294,-0.011186481,0.018630979,-0.005200622
0.0003403,-0.007355205,0.005512476,-0.011156707,0.018572944,-0.005192688
0.000337331,-0.007336524,0.005496657,-0.011126932,0.018514909,-0.005184753
0.000334363,-0.007317843,0.005480839,-0.011097157,0.018456874,-0.005176819
0.000331394,-0.007299163,0.00546502,-0.011067383,0.018398839,-0.005168884
0.000328425,-0.007280482,0.005449202,-0.011037608,0.018340804,-0.00516095
0.000325457,-0.007261801,0.005433383,-0.011007833,0.018282769,-0.005153015
0.000322488,-0.007243121,0.005417565,-0.010978059,0.018224734,-0.005145081
0.000319519,-0.00722444,0.005401746,-0.010948284,0.018166699,-0.005137147
0.000316551,-0.007205759,0.005385928,-0.01091851,0.018108664,-0.005129212
0.000313582,-0.007187079,0.005370109,-0.010888735,0.018050629,-0.005121278
0.000310613,-0.007168398,0.005354291,-0.01085896,0.017992594,-0.005113343
0.000307645,-0.007149717,0.005338472,-0.010829186,0.017934559,-0.005105409
0.000304676,-0.007131037,0.005322654,-0.010799411,0.017876524,-0.005097474
0.000301708,-0.007112356,0.005306835,-0.010769636,0.017818489,-0.00508954
0.000298739,-0.007093675,0.005291017,-0.010739862,0.017760454,-0.005081605
0.00029577,-0.007074995,0.005275198,-0.010710087,0.017702419,-0.005073671
0.000292802,-0.007056314,0.00525938,-0.010680312,0.017644384,-0.005065737
0.000289833,-0.007037633,0.005243561,-0.010650538,0.017586349,-0.005057802
0.000286864,-0.007018953,0.005227743,-0.010620763,0.017528314,-0.005049868
0.000283896,-0.007000272,0.005211924,-0.010590989,0.017470279,-0.005041933
0.000280927,-0.006981591,0.005196106,-0.010561214,0.017412244,-0.005033999
0.000277958,-0.006962911,0.005180287,-0.010531439,0.017354209,-0.005026064
0.00027499,-0.00694423,0.005164469,-0.010501665,0.017296174,-0.00501813
0.000272021,-0.006925549,0.00514865,-0.01047189,0.017238139,-0.005010196
0.000269052,-0.006906869,0.005132832,-0.010442115,0.017180104,-0.005002261
0.000266084,-0.006888188,0.005117013,-0.010412341,0.017122069,-0.004994327
0.000263115,-0.006869507,0.005101195,-0.010382566,0.017064034,-0.004986392
0.000260146,-0.006850826,0.005085376,-0.010352792,0.017005999,-0.004978458
0.000257178,-0.006832146,0.005069558,-0.010323017,0.016947964,-0.004970523
0.000254209,-0.006813465,0.005053739,-0.010293242,0.016889929,-0.004962589
0.00025124,-0.006794784,0.005037921,-0.010263468,0.016831894,-0.004954655
0.000248272,-0.006776104,0.005022102,-0.010233693,0.016773859,-0.00494672
0.000245303,-0.006757423,0.005006284,-0.010203918,0.016715824,-0.004938786
0.000242334,-0.006738742,0.004990465,-0.010174144,0.016657789,-0.004930851
0.000239366,-0.006720062,0.004974647,-0.010144369,0.016599754,-0.004922917
0.000236397,-0.006701381,0.004958828,-0.010114595,0.016541719,-0.004914982
0.000233428,-0.0066827,0.00494301,-0.01008482,0.016483684,-0.004907048
0.00023046,-0.00666402,0.004927191,-0.010055045,0.016425649,-0.004899114
0.000227491,-0.006645339,0.004911373,-0.010025271,0.016367614,-0.004891179
0.000224522,-0.006626658,0.004895554,-0.009995496,0.016309579,-0.004883245
0.000221554,-0.006607978,0.004879736,-0.009965721,0.016251544,-0.00487531
0.000218585,-0.006589297,0.004863917,-0.009935947,0.016193509,-0.004867376
0.000215616,-0.006570616,0.004848099,-0.009906172,0.016135474,-0.004859441
0.000212648,-0.006551936,0.00483228,-0.009876397,0.016077439,-0.004851507
0.000209679,-0.006533255,0.004816462,-0.009846623,0.016019404,-0.004843573
0.00020671,-0.006514574,0.004800643,-0.009816848,0.015961369,-0.004835638
0.000203742,-0.006495894,0.004784825,-0.009787074,0.015903333,-0.004827704
0.000200773,-0.006477213,0.004769006,-0.009757299,0.015845298,-0.004819769
0.000197805,-0.006458532,0.004753188,-0.009727524,0.015787263,-0.004811835
0.000194836,-0.006439852,0.004737369,-0.00969775,0.015729228,-0.0048039
0.000191867,-0.006421171,0.00472155,-0.009667975,0.015671193,-0.004795966
0.000188899,-0.00640249,0.004705732,-0.0096382,0.015613158,-0.004788031
0.00018593,-0.00638381,0.004689913,-0.009608426,0.015555123,-0.004780097
0.000182961,-0.006365129,0.004674095,-0.009578651,0.015497088,-0.004772163
0.000179993,-0.006346448,0.004658276,-0.009548877,0.015439053,-0.004764228
0.000177024,-0.006327768,0.004642458,-0.009519102,0.015381018,-0.004756294
0.000174055,-0.006309087,0.004626639,-0.009489327,0.015322983,-0.004748359
0.000171087,-0.006290406,0.004610821,-0.009459553,0.015264948,-0.004740425
0.000168118,-0.006271726,0.004595002,-0.009429778,0.015206913,-0.00473249
0.000165149,-0.006253045,0.004579184,-0.009400003,0.015148878,-0.004724556
0.000162181,-0.006234364,0.004563365,-0.009370229,0.015090843,-0.004716622
0.000159212,-0.006215683,0.004547547,-0.009340454,0.015032808,-0.004708687
0.000156243,-0.006197003,0.004531728,-0.00931068,0.014974773,-0.004700753
0.000153275,-0.006178322,0.00451591,-0.009280905,0.014916738,-0.004692818
0.000150306,-0.006159641,0.004500091,-0.00925113,0.014858703,-0.004684884
0.000147337,-0.006140961,0.004484273,-0.009221356,0.014800668,-0.004676949
0.000144369,-0.00612228,0.004468454,-0.009191581,0.014742633,-0.004669015
0.0001414,-0.006103599,0.004452636,-0.009161806,0.014684598,-0.004661081
0.000138431,-0.006084919,0.004436817,-0.009132032,0.014626563,-0.004653146
0.000135463,-0.006066238,0.004420999,-0.009102257,0.014568528,-0.004645212
0.000132494,-0.006047557,0.00440518,-0.009072482,0.014510493,-0.004637277
0.000129525,-0.006028877,0.004389362,-0.009042708,0.014452458,-0.004629343
0.000126557,-0.006010196,0.004373543,-0.009012933,0.014394423,-0.004621408
0.000123588,-0.005991515,0.004357725,-0.008983159,0.014336388,-0.004613474
0.000120619,-0.005972835,0.004341906,-0.008953384,0.014278353,-0.00460554
0.000117651,-0.005954154,0.004326088,-0.008923609,0.014220318,-0.004597605
0.000114682,-0.005935473,0.004310269,-0.008893835,0.014162283,-0.004589671
0.000111713,-0.005916793,0.004294451,-0.00886406,0.014104248,-0.004581736
0.000108745,-0.005898112,0.004278632,-0.008834285,0.014046213,-0.004573802
0.000105776,-0.005879431,0.004262814,-0.008804511,0.013988178,-0.004565867
0.000102807,-0.005860751,0.004246995,-0.008774736,0.013930143,-0.004557933
9.98E-05,-0.00584207,0.004231177,-0.008744962,0.013872108,-0.004549999
9.69E-05,-0.005823389,0.004215358,-0.008715187,0.013814073,-0.004542064
9.39E-05,-0.005804709,0.00419954,-0.008685412,0.013756038,-0.00453413
9.09E-05,-0.005786028,0.004183721,-0.008655638,0.013698003,-0.004526195
8.80E-05,-0.005767347,0.004167903,-0.008625863,0.013639968,-0.004518261
8.50E-05,-0.005748667,0.004152084,-0.008596088,0.013581933,-0.004510326
8.20E-05,-0.005729986,0.004136266,-0.008566314,0.013523898,-0.004502392
7.91E-05,-0.005711305,0.004120447,-0.008536539,0.013465863,-0.004494457
7.61E-05,-0.005692625,0.004104629,-0.008506765,0.013407828,-0.004486523
7.31E-05,-0.005673944,0.00408881,-0.00847699,0.013349793,-0.004478589
7.02E-05,-0.005655263,0.004072992,-0.008447215,0.013291758,-0.004470654
6.72E-05,-0.005636583,0.004057173,-0.008417441,0.013233723,-0.00446272
6.42E-05,-0.005617902,0.004041355,-0.008387666,0.013175688,-0.004454785
6.12E-05,-0.005599221,0.004025536,-0.008357891,0.013117653,-0.004446851
5.83E-05,-0.005580541,0.004009718,-0.008328117,0.013059618,-0.004438916
5.53E-05,-0.00556186,0.003993899,-0.008298342,0.013001583,-0.004430982
5.23E-05,-0.005543179,0.003978081,-0.008268567,0.012943548,-0.004423048
4.94E-05,-0.005524498,0.003962262,-0.008238793,0.012885513,-0.004415113
4.64E-05,-0.005505818,0.003946444,-0.008209018,0.012827478,-0.004407179
4.34E-05,-0.005487137,0.003930625,-0.008179244,0.012769443,-0.004399244
4.05E-05,-0.005468456,0.003914806,-0.008149469,0.012711408,-0.00439131
3.75E-05,-0.005449776,0.003898988,-0.008119694,0.012653373,-0.004383375
3.45E-05,-0.005431095,0.003883169,-0.00808992,0.012595338,-0.004375441
3.16E-05,-0.005412414,0.003867351,-0.008060145,0.012537303,-0.004367507
2.86E-05,-0.005393734,0.003851532,-0.00803037,0.012479268,-0.004359572
2.56E-05,-0.005375053,0.003835714,-0.008000596,0.012421233,-0.004351638
2.27E-05,-0.005356372,0.003819895,-0.007970821,0.012363198,-0.004343703
1.97E-05,-0.005337692,0.003804077,-0.007941047,0.012305163,-0.004335769
1.67E-05,-0.005319011,0.003788258,-0.007911272,0.012247128,-0.004327834
1.37E-05,-0.00530033,0.00377244,-0.007881497,0.012189093,-0.0043199
1.08E-05,-0.00528165,0.003756621,-0.007851723,0.012131058,-0.004311966
7.81E-06,-0.005262969,0.003740803,-0.007821948,0.012073023,-0.004304031
4.84E-06,-0.005244288,0.003724984,-0.007792173,0.012014988,-0.004296097
1.87E-06,-0.005225608,0.003709166,-0.007762399,0.011956953,-0.004288162
-1.10E-06,-0.005206927,0.003693347,-0.007732624,0.011898918,-0.004280228
-4.06E-06,-0.005188246,0.003677529,-0.00770285,0.011840883,-0.004272293
-7.03E-06,-0.005169566,0.00366171,-0.007673075,0.011782848,-0.004264359
-1.00E-05,-0.005150885,0.003645892,-0.0076433,0.011724813,-0.004256425
-1.30E-05,-0.005132204,0.003630073,-0.007613526,0.011666778,-0.00424849
-1.59E-05,-0.005113524,0.003614255,-0.007583751,0.011608743,-0.004240556
-1.89E-05,-0.005094843,0.003598436,-0.007553976,0.011550708,-0.004232621
-2.19E-05,-0.005076162,0.003582618,-0.007524202,0.011492673,-0.004224687
-2.48E-05,-0.005057482,0.003566799,-0.007494427,0.011434638,-0.004216752
-2.78E-05,-0.005038801,0.003550981,-0.007464652,0.011376603,-0.004208818
-3.08E-05,-0.00502012,0.003535162,-0.007434878,0.011318568,-0.004200883
-3.38E-05,-0.00500144,0.003519344,-0.007405103,0.011260533,-0.004192949
-3.67E-05,-0.004982759,0.003503525,-0.007375329,0.011202498,-0.004185015
-3.97E-05,-0.004964078,0.003487707,-0.007345554,0.011144463,-0.00417708
-4.27E-05,-0.004945398,0.003471888,-0.007315779,0.011086428,-0.004169146
-4.56E-05,-0.004926717,0.00345607,-0.007286005,0.011028393,-0.004161211
-4.86E-05,-0.004908036,0.003440251,-0.00725623,0.010970358,-0.004153277
-5.16E-05,-0.004889355,0.003424433,-0.007226455,0.010912323,-0.004145342
-5.45E-05,-0.004870675,0.003408614,-0.007196681,0.010854288,-0.004137408
-5.75E-05,-0.004851994,0.003392796,-0.007166906,0.010796253,-0.004129474
-6.05E-05,-0.004833313,0.003376977,-0.007137132,0.010738218,-0.004121539
-6.34E-05,-0.004814633,0.003361159,-0.007107357,0.010680183,-0.004113605
-6.64E-05,-0.004795952,0.00334534,-0.007077582,0.010622148,-0.00410567
-6.94E-05,-0.004777271,0.003329522,-0.007047808,0.010564113,-0.004097736
-7.23E-05,-0.004758591,0.003313703,-0.007018033,0.010506078,-0.004089801
-7.53E-05,-0.00473991,0.003297885,-0.006988258,0.010448043,-0.004081867
-7.83E-05,-0.004721229,0.003282066,-0.006958484,0.010390008,-0.004073933
-8.12E-05,-0.004702549,0.003266248,-0.006928709,0.010331973,-0.004065998
-8.42E-05,-0.004683868,0.003250429,-0.006898935,0.010273938,-0.004058064
-8.72E-05,-0.004665187,0.003234611,-0.00686916,0.010215903,-0.004050129
-9.02E-05,-0.004646507,0.003218792,-0.006839385,0.010157868,-0.004042195
-9.31E-05,-0.004627826,0.003202974,-0.006809611,0.010099833,-0.00403426
-9.61E-05,-0.004609145,0.003187155,-0.006779836,0.010041798,-0.004026326
-9.91E-05,-0.004590465,0.003171337,-0.006750061,0.009983762,-0.004018392
-0.00010203,-0.004571784,0.003155518,-0.006720287,0.009925727,-0.004010457
-0.000104999,-0.004553103,0.0031397,-0.006690512,0.009867692,-0.004002523
-0.000107967,-0.004534423,0.003123881,-0.006660737,0.009809657,-0.003994588
-0.000110936,-0.004515742,0.003108063,-0.006630963,0.009751622,-0.003986654
-0.000113905,-0.004497061,0.003092244,-0.006601188,0.009693587,-0.003978719
-0.000116873,-0.004478381,0.003076425,-0.006571414,0.009635552,-0.003970785
-0.000119842,-0.0044597,0.003060607,-0.006541639,0.009577517,-0.00396285
-0.000125779,-0.004422339,0.00302897,-0.00648209,0.009461447,-0.003946982
-0.000125779,-0.004422339,0.00302897,-0.00648209,0.009461447,-0.003946982
-0.000126695,-0.004412607,0.003021872,-0.006468483,0.009441391,-0.003938302
-0.000127612,-0.004402876,0.003014774,-0.006454876,0.009421334,-0.003929623
-0.000128528,-0.004393145,0.003007676,-0.006441269,0.009401278,-0.003920944
-0.000129444,-0.004383414,0.003000578,-0.006427663,0.009381221,-0.003912265
-0.00013036,-0.004373683,0.00299348,-0.006414056,0.009361165,-0.003903586
-0.000131277,-0.004363952,0.002986382,-0.006400449,0.009341108,-0.003894907
-0.000132193,-0.004354221,0.002979284,-0.006386843,0.009321052,-0.003886228
-0.000133109,-0.00434449,0.002972186,-0.006373236,0.009300995,-0.003877549
-0.000134026,-0.004334759,0.002965088,-0.006359629,0.009280939,-0.003868869
-0.000134942,-0.004325028,0.00295799,-0.006346022,0.009260882,-0.00386019
-0.000135858,-0.004315297,0.002950892,-0.006332416,0.009240826,-0.003851511
-0.000136774,-0.004305566,0.002943794,-0.006318809,0.009220769,-0.003842832
-0.000137691,-0.004295834,0.002936696,-0.006305202,0.009200713,-0.003834153
-0.000138607,-0.004286103,0.002929598,-0.006291595,0.009180656,-0.003825474
-0.000139523,-0.004276372,0.0029225,-0.006277989,0.009160599,-0.003816795
-0.000140439,-0.004266641,0.002915402,-0.006264382,0.009140543,-0.003808116
-0.000141356,-0.00425691,0.002908304,-0.006250775,0.009120486,-0.003799436
-0.000142272,-0.004247179,0.002901206,-0.006237168,0.00910043,-0.003790757
-0.000143188,-0.004237448,0.002894108,-0.006223562,0.009080373,-0.003782078
-0.000144104,-0.004227717,0.00288701,-0.006209955,0.009060317,-0.003773399
-0.000145021,-0.004217986,0.002879912,-0.006196348,0.00904026,-0.00376472
-0.000145937,-0.004208255,0.002872814,-0.006182741,0.009020204,-0.003756041
-0.000146853,-0.004198524,0.002865716,-0.006169135,0.009000147,-0.003747362
-0.00014777,-0.004188792,0.002858618,-0.006155528,0.008980091,-0.003738682
-0.000148686,-0.004179061,0.00285152,-0.006141921,0.008960034,-0.003730003
-0.000149602,-0.00416933,0.002844422,-0.006128314,0.008939978,-0.003721324
-0.000150518,-0.004159599,0.002837324,-0.006114708,0.008919921,-0.003712645
-0.000151435,-0.004149868,0.002830226,-0.006101101,0.008899865,-0.003703966
-0.000152351,-0.004140137,0.002823128,-0.006087494,0.008879808,-0.003695287
-0.000153267,-0.004130406,0.00281603,-0.006073887,0.008859751,-0.003686608
-0.000154183,-0.004120675,0.002808932,-0.006060281,0.008839695,-0.003677929
-0.0001551,-0.004110944,0.002801834,-0.006046674,0.008819638,-0.003669249
-0.000156016,-0.004101213,0.002794736,-0.006033067,0.008799582,-0.00366057
-0.000156932,-0.004091482,0.002787638,-0.00601946,0.008779525,-0.003651891
-0.000157848,-0.00408175,0.00278054,-0.006005854,0.008759469,-0.003643212
-0.000158765,-0.004072019,0.002773442,-0.005992247,0.008739412,-0.003634533
-0.000159681,-0.004062288,0.002766344,-0.00597864,0.008719356,-0.003625854
-0.000160597,-0.004052557,0.002759246,-0.005965033,0.008699299,-0.003617175
-0.000161514,-0.004042826,0.002752148,-0.005951427,0.008679243,-0.003608495
-0.00016243,-0.004033095,0.00274505,-0.00593782,0.008659186,-0.003599816
-0.000163346,-0.004023364,0.002737952,-0.005924213,0.00863913,-0.003591137
-0.000164262,-0.004013633,0.002730854,-0.005910606,0.008619073,-0.003582458
-0.000165179,-0.004003902,0.002723756,-0.005897,0.008599017,-0.003573779
-0.000166095,-0.003994171,0.002716658,-0.005883393,0.00857896,-0.0035651
-0.000167011,-0.00398444,0.00270956,-0.005869786,0.008558904,-0.003556421
-0.000167927,-0.003974709,0.002702462,-0.005856179,0.008538847,-0.003547742
-0.000168844,-0.003964977,0.002695364,-0.005842573,0.00851879,-0.003539062
-0.00016976,-0.003955246,0.002688266,-0.005828966,0.008498734,-0.003530383
-0.000170676,-0.003945515,0.002681168,-0.005815359,0.008478677,-0.003521704
-0.000171592,-0.003935784,0.00267407,-0.005801752,0.008458621,-0.003513025
-0.000172509,-0.003926053,0.002666972,-0.005788146,0.008438564,-0.003504346
-0.000173425,-0.003916322,0.002659874,-0.005774539,0.008418508,-0.003495667
-0.000174341,-0.003906591,0.002652776,-0.005760932,0.008398451,-0.003486988
